id,Existing Customer,Attrited Customer
0,0.9967819297152105,0.0032180702847894936
1,0.9965299947161328,0.0034700052838672374
2,0.9854095242346124,0.014590475765387655
3,0.9984935340475279,0.0015064659524720043
4,0.9999267773033366,7.322269666340506e-05
5,0.0008889070828599355,0.9991110929171401
6,0.9999982906095706,1.7093904294618974e-06
7,0.9986197506717693,0.0013802493282306756
8,0.9938433429596708,0.006156657040329198
9,0.9998563638880982,0.00014363611190183176
10,0.9819530124386739,0.018046987561326017
11,0.0063906481751756505,0.9936093518248243
12,0.9927388263495377,0.0072611736504623135
13,0.9999703830783531,2.96169216468837e-05
14,0.45369254208760357,0.5463074579123964
15,0.9998250243212952,0.00017497567870487945
16,0.9999840575563649,1.59424436351377e-05
17,0.9964051979684633,0.0035948020315367786
18,0.13526549347764794,0.8647345065223521
19,0.9996558283769034,0.00034417162309667646
20,0.9999187103919784,8.12896080215427e-05
21,0.9998363128025379,0.00016368719746204864
22,0.9999880123346272,1.1987665372767267e-05
23,0.9999756456590546,2.4354340945441775e-05
24,0.03539606047971733,0.9646039395202827
25,0.9998830410817949,0.00011695891820503794
26,0.9991181297490653,0.0008818702509346155
27,0.9999990435819446,9.564180554348966e-07
28,0.9998145633866548,0.00018543661334524352
29,0.9929473602523707,0.007052639747629272
30,0.9996616654665522,0.00033833453344783216
31,0.9999917896437024,8.210356297600308e-06
32,0.9987280947266745,0.0012719052733255998
33,0.6616256506014264,0.3383743493985735
34,0.9995793352628334,0.0004206647371666339
35,0.9998715416516897,0.00012845834831034402
36,0.9998046100458294,0.00019538995417057596
37,0.9999951509562117,4.84904378830093e-06
38,0.08747843414666878,0.9125215658533312
39,0.9994797341427775,0.0005202658572225836
40,0.9996192920541049,0.00038070794589504847
41,0.048243035601282624,0.9517569643987174
42,0.9975638293404111,0.0024361706595889213
43,0.020713968372927494,0.9792860316270725
44,0.9972790173604809,0.002720982639519181
45,0.9995633431098383,0.00043665689016173496
46,0.9999227697441421,7.723025585794103e-05
47,0.9831184819896266,0.016881518010373363
48,0.9998404343984285,0.00015956560157145343
49,0.9999682066554282,3.17933445718552e-05
50,0.9988920930633617,0.0011079069366382848
51,0.24213836606690697,0.757861633933093
52,0.9999470799129406,5.29200870593821e-05
53,0.9997343363984097,0.00026566360159034874
54,0.5993940094462187,0.40060599055378127
55,0.052013478756774645,0.9479865212432254
56,0.040538784056968535,0.9594612159430315
57,0.9988291234830474,0.0011708765169526072
58,0.9990552808127083,0.0009447191872916185
59,0.9663528587774102,0.033647141222589834
60,0.9999755222076634,2.447779233657919e-05
61,0.73089509831802,0.2691049016819799
62,0.9987030425054019,0.0012969574945980943
63,0.9973697910934072,0.0026302089065928136
64,0.09505480766561203,0.904945192334388
65,0.9972765936907925,0.00272340630920749
66,0.9990807260216158,0.0009192739783842081
67,0.012121951757748772,0.9878780482422512
68,0.04086569854418587,0.9591343014558141
69,0.9998991147352018,0.00010088526479824688
70,0.9980302004622245,0.0019697995377755285
71,0.999958851665821,4.114833417906113e-05
72,0.9949403771615687,0.005059622838431339
73,0.9984987252561955,0.0015012747438044377
74,0.9995963604633566,0.00040363953664330273
75,0.9999914398613182,8.560138681811761e-06
76,0.9999610522423404,3.894775765959402e-05
77,0.21092821293361874,0.7890717870663813
78,0.9949965424963878,0.005003457503612156
79,0.9999699021847728,3.0097815227222327e-05
80,0.9983974698258572,0.001602530174142781
81,0.9998754655970733,0.00012453440292668923
82,0.9999937140654661,6.285934533858536e-06
83,0.9999678601493731,3.213985062689107e-05
84,0.9969883590772853,0.00301164092271462
85,0.9999729862139449,2.701378605506293e-05
86,0.3150952180495912,0.6849047819504088
87,0.999973972258697,2.6027741302947504e-05
88,0.9999373961407819,6.26038592180847e-05
89,0.999997361131559,2.6388684409804586e-06
90,0.9999563097319649,4.3690268035028366e-05
91,0.9984592541761939,0.0015407458238061063
92,0.6007069404698056,0.3992930595301944
93,0.9998612060373608,0.0001387939626391206
94,0.9997668335921468,0.00023316640785325143
95,0.4817033304550338,0.5182966695449662
96,0.9993968717358377,0.0006031282641622622
97,0.9997166820971611,0.0002833179028388139
98,0.019639670785723595,0.9803603292142764
99,0.9993232998565323,0.0006767001434676316
100,0.004897903252143121,0.9951020967478569
101,0.9670986499669116,0.03290135003308831
102,0.9996859165428809,0.000314083457119099
103,0.9999723658054301,2.7634194569897723e-05
104,0.9998331701541666,0.00016682984583337934
105,0.9999403418488974,5.965815110266181e-05
106,0.9999832130015155,1.6786998484523552e-05
107,0.999967007318303,3.299268169694993e-05
108,0.9978513273377951,0.0021486726622048815
109,0.027849990975912564,0.9721500090240874
110,0.999900607138533,9.939286146694884e-05
111,0.0022481414087588414,0.9977518585912412
112,0.9983069612961604,0.0016930387038395875
113,0.904723520760643,0.09527647923935699
114,0.9995618313877139,0.00043816861228606154
115,0.9999551893421205,4.4810657879574954e-05
116,0.9998712831896017,0.00012871681039825782
117,0.9945173468130389,0.005482653186961025
118,0.9998095844190621,0.00019041558093792676
119,0.9995078695093063,0.0004921304906937886
120,0.9838971245230698,0.01610287547693027
121,0.9992727595958307,0.0007272404041693126
122,0.9967671108757228,0.003232889124277191
123,0.9999989398076988,1.0601923011935711e-06
